country,year,usage_of_improved_drinking_water_sources,usage_of_basic_drinking_water_services,usage_of_limited_drinking_water_services,usage_of_unimproved_drinking_water_sources,no_usage_of_drinking_water_facilities,usage_of_safely_managed_drinking_water_services,usage_of_improved_sanitation_facilities,usage_of_basic_sanitation_services,usage_of_limited_sanitation_services,usage_of_unimproved_sanitation_facilities,open_defecation_(no_use_of_any_sanitation_facilities),usage_of_safely_managed_sanitation_services,access_to_basic_handwashing_facilities,access_to_limited_handwashing_facilities,no_handwashing_facilities,number_using_improved_drinking_water_sources,number_using_basic_drinking_water_services,number_using_limited_drinking_water_services,number_using_unimproved_drinking_water_sources,number_with_not_using_drinking_water_facilities,number_using_safely_managed_drinking_water_services,number_using_improved_sanitation_facilities,number_using_basic_sanitation_services,number_using_limited_sanitation_services,number_using_unimproved_sanitation_facilities,number_practicing_open_defecation_(no_use_of_any_sanitation_facilities),number_using_sanitation_with_off-site_wastewater_treatment,number_with_access_to_basic_handwashing_facilities,number_with_access_to_limited_handwashing_facilities,number_with_no_handwashing_facilities,rural_usage,rural_usage.1,rural_usage.2,rural_usage.3,rural_usage.4,rural_usage.5,rural_usage.6,rural_usage.7,rural_usage.8,rural_usage.9,rural_usage.10,rural_usage.11,rural_usage.12,rural_usage.13,rural_usage.14,rural_usage_(number_of_people),rural_usage_(number_of_people).1,rural_usage_(number_of_people).2,rural_usage_(number_of_people).3,rural_usage_(number_of_people).4,rural_usage_(number_of_people).5,rural_usage_(number_of_people).6,rural_usage_(number_of_people).7,rural_usage_(number_of_people).8,rural_usage_(number_of_people).9,rural_usage_(number_of_people).10,rural_usage_(number_of_people).11,rural_usage_(number_of_people).12,rural_usage_(number_of_people).13,rural_usage_(number_of_people).14,urban_usage,urban_usage.1,urban_usage.2,urban_usage.3,urban_usage.4,urban_usage.5,urban_usage.6,urban_usage.7,urban_usage.8,urban_usage.9,urban_usage.10,urban_usage.11,urban_usage.12,urban_usage.13,urban_usage.14,urban_usage_(number_of_people),urban_usage_(number_of_people).1,urban_usage_(number_of_people).2,urban_usage_(number_of_people).3,urban_usage_(number_of_people).4,urban_usage_(number_of_people).5,urban_usage_(number_of_people).6,urban_usage_(number_of_people).7,urban_usage_(number_of_people).8,urban_usage_(number_of_people).9,urban_usage_(number_of_people).10,urban_usage_(number_of_people).11,urban_usage_(number_of_people).12,urban_usage_(number_of_people).13,urban_usage_(number_of_people).14,hyg_bas_number_without_rural,hyg_bas_number_without,hyg_bas_number_without_urban,hyg_bas_without_rural,hyg_bas_without,hyg_bas_without_urban,san_basal_rural,san_basal,san_basal_urban,san_basal_number_rural,san_basal_number,san_basal_number_urban,san_fst_sm_rural,san_fst_sm,san_fst_sm_urban,san_fst_sm_number_rural,san_fst_sm_number,san_fst_sm_number_urban,san_imp_number_without_rural,san_imp_number_without,san_imp_number_without_urban,san_imp_without_rural,san_imp_without,san_imp_without_urban,san_othimp_rural,san_othimp,san_othimp_urban,san_othimp_number_rural,san_othimp_number,san_othimp_number_urban,san_sdo_sm_rural,san_sdo_sm,san_sdo_sm_urban,san_sdo_sm_number_rural,san_sdo_sm_number,san_sdo_sm_number_urban,san_sep_rural,san_sep,san_sep_urban,san_sep_number_rural,san_sep_number,san_sep_number_urban,san_sew_rural,san_sew,san_sew_urban,san_sew_number_rural,san_sew_number,san_sew_number_urban,san_sew_sm_rural,san_sew_sm,san_sew_sm_urban,san_sew_sm_number_rural,san_sew_sm_number,san_sew_sm_number_urban,san_sm_number_without_rural,san_sm_number_without,san_sm_number_without_urban,san_sm_without_rural,san_sm_without,san_sm_without_urban,wat_basal_rural,wat_basal,wat_basal_urban,wat_basal_number_rural,wat_basal_number,wat_basal_number_urban,wat_basal_number_without_rural,wat_basal_number_without,wat_basal_number_without_urban,wat_basal_without_rural,wat_basal_without,wat_basal_without_urban,wat_imp_av_rural,wat_imp_av,wat_imp_av_urban,wat_imp_av_number_rural,wat_imp_av_number,wat_imp_av_number_urban,wat_imp_npip_rural,wat_imp_npip,wat_imp_npip_urban,wat_imp_npip_number_rural,wat_imp_npip_number,wat_imp_npip_number_urban,wat_imp_number_without_rural,wat_imp_number_without,wat_imp_number_without_urban,wat_imp_prem_rural,wat_imp_prem,wat_imp_prem_urban,wat_imp_prem_number_rural,wat_imp_prem_number,wat_imp_prem_number_urban,wat_imp_qual_rural,wat_imp_qual,wat_imp_qual_urban,wat_imp_qual_number_rural,wat_imp_qual_number,wat_imp_qual_number_urban,wat_imp_without_rural,wat_imp_without,wat_imp_without_urban,wat_pip_rural,wat_pip,wat_pip_urban,wat_pip_number_rural,wat_pip_number,wat_pip_number_urban,wat_sm_number_without_rural,wat_sm_number_without,wat_sm_number_without_urban,wat_sm_without_rural,wat_sm_without,wat_sm_without_urban
Algeria,2017,99.0,18.0,5.0,1.0,0.0,76.0,96.0,24.0,10.0,3.0,0.6538907,62.4296,84.25496,9.365492,6.3795505,40692230.0,7446304.5,2092999.8,392614.06,51698.793,31152930.0,39502132.0,9884793.0,3935954.8,1365429.5,268988.06,25681382.0,34659580.0,3852639.0,2624326.0,97.75678,21.152931,8.730358,1.9461002,0.2971197,67.87349,90.10274,24.052176,11.303381,7.8076916,2.0895696,54.747185,74.33293,14.702819,10.964252,11238942.0,2431918.8,1003715.4,223740.05,34159.38,7803307.0,10358968.0,2765240.0,1299531.8,897637.9,240234.48,6294196.0,8545938.0,1690359.0,1260542.0,99.37107,16.917799,3.6750848,0.5697556,0.059175387,78.77818,98.32473,24.020323,8.894903,1.5782595,0.09701032,65.40951,88.10358,7.295214,4.601207,29453292.0,5014386.0,1089284.4,168873.89,17539.41,23349622.0,29143160.0,7119553.0,2636423.0,467791.44,28753.572,19387184.0,26113640.0,2162280.0,1363784.0,2950902.0,6476966.0,3526064.8,25.667068,15.745041,11.896423,78.799355,86.458824,89.429825,9059436.0,35566176.0,26506736.0,2.6377237,0.93126583,0.26935396,303254.88,383090.62,79835.72,1137872.5,1634417.6,496545.12,9.897263,3.9731522,1.6752701,9.419891,3.1859353,0.76786816,1082989.9,1310583.8,227593.86,13.153853,4.5805883,1.2551347,1512277.6,1884295.9,372018.22,20.178158,7.1879497,2.1492236,2319850.5,2956874.2,637023.5,60.504692,85.65296,95.40764,6956128.0,35234668.0,28278544.0,38.955605,56.917744,63.885017,4478664.0,23413994.0,18935330.0,5202644.0,15455165.0,10252520.0,45.252815,37.5704,34.590492,89.02642,93.83198,95.695984,10235226.0,38599236.0,28364008.0,1261615.0,2537311.2,1275697.6,10.973579,6.168022,4.304016,73.77639,77.38028,78.77818,8481954.0,31831576.0,23349622.0,36.66906,25.456314,21.107042,4215783.5,10471849.0,6256065.0,257899.14,444313.1,186412.73,67.87349,77.63864,81.426414,7803307.0,31937858.0,24134548.0,73.712906,84.23901,88.32195,8474655.0,34653020.0,26178366.0,2.2432175,1.0800934,0.62892914,61.08772,73.46359,78.26403,7023158.0,30220386.0,23197228.0,3693533.8,9983616.0,6290084.0,32.12651,24.269455,21.221817
Algeria,2018,99.0,19.0,5.0,1.0,0.0,75.0,96.0,24.0,10.0,3.0,0.41579512,62.426086,84.38398,9.77772,5.838302,41545870.0,7966670.0,2118795.2,334736.53,46401.74,31460406.0,40325744.0,10010915.0,4141440.2,1426932.4,174330.45,26173390.0,35379680.0,4099505.0,2447825.0,98.11594,20.507708,8.752552,1.6289345,0.25512543,68.85568,90.49569,23.959984,11.473999,8.140877,1.3634304,55.06171,74.58301,15.152376,10.264613,11259630.0,2353432.2,1004429.0,186933.95,29277.791,7901769.5,10385142.0,2749609.0,1316738.0,934234.1,156465.11,6318794.0,8559028.0,1738862.0,1177950.0,99.45839,18.433573,3.6595192,0.48537838,0.056234132,77.365295,98.32333,23.845736,9.27617,1.6179968,0.0586688,65.20143,88.07757,7.7522254,4.1702027,30286240.0,5613237.5,1114366.2,147803.38,17123.95,23558636.0,29940602.0,7261304.0,2824701.8,492698.88,17865.334,19854596.0,26820646.0,2360643.0,1269875.0,2916813.8,6547330.0,3630519.5,25.416992,15.61602,11.922432,79.02169,86.30309,89.047165,9068404.0,36184304.0,27115900.0,2.6017106,0.87106895,0.21885845,298568.2,365213.16,66644.95,1090699.6,1601262.9,510564.4,9.504311,3.819168,1.6766663,9.411498,3.0279076,0.6221846,1080048.6,1269511.0,189462.45,12.907359,4.277243,1.024893,1481228.1,1793320.0,312091.88,19.557892,6.643008,1.7758981,2244432.8,2785214.8,540781.7,61.526302,86.50992,95.925255,7060661.5,36271020.0,29210358.0,39.55264,57.277775,63.957676,4538998.0,24014858.0,19475858.0,5157047.0,15753617.0,10596570.0,44.93829,37.573914,34.79857,89.36339,94.037415,95.79887,10255201.0,39427070.0,29171872.0,1220640.8,2499933.5,1279294.1,10.636612,5.9625854,4.2011337,71.15148,75.66451,77.365295,8165231.5,31723866.0,23558636.0,37.414146,26.15658,21.914047,4293588.0,10966672.0,6673083.0,216212.17,381137.47,164926.78,68.85568,77.952415,81.380615,7901769.5,32683116.0,24781346.0,73.98373,84.453804,88.39956,8490256.0,35408950.0,26918696.0,1.8840637,0.90905,0.5416107,60.701794,72.934364,77.54434,6966042.0,30579198.0,23613156.0,3574072.8,10466603.0,6892531.5,31.144318,24.963867,22.634705
Algeria,2019,99.0,20.0,5.0,1.0,0.0,74.0,96.0,24.0,10.0,3.0,0.18574147,62.414135,84.50756,10.191292,5.301147,42388780.0,8662896.0,2143607.2,275529.34,41059.984,31582276.0,41137656.0,10131580.0,4351888.0,1488392.9,79321.58,26654184.0,36089264.0,4352228.0,2263874.0,98.4751,21.195057,8.774673,1.3117688,0.21313119,68.50537,90.88865,23.867964,11.645671,8.474062,0.63729125,55.37501,74.83309,15.601933,9.564974,11275138.0,2426778.0,1004676.9,150194.05,24402.957,7843683.5,10406510.0,2732818.0,1333398.5,970257.6,72968.16,6340292.0,8568191.0,1786380.0,1095164.0,99.54571,19.95198,3.6439204,0.40100116,0.05329288,75.94981,98.32194,23.671768,9.657427,1.657734,0.02032728,64.992744,88.05157,8.209236,3.7391992,31113640.0,6236118.0,1138930.4,125335.445,16657.027,23738592.0,30731144.0,7398761.0,3018490.0,518135.28,6353.42,20313894.0,27521076.0,2565848.0,1168710.0,2881544.2,6616103.0,3734558.2,25.166908,15.492439,11.948433,79.24297,86.138504,88.66451,9073111.0,36785764.0,27712654.0,2.5657957,0.811448,0.16878565,293776.8,346531.8,52755.023,1043225.56,1567713.0,524489.0,9.111351,3.6709976,1.6780624,9.403105,2.8698125,0.47650093,1076630.6,1225563.9,148933.39,12.661559,3.9776976,0.79657775,1449714.9,1698690.4,248975.4,18.937626,6.1038957,1.4025726,2168308.0,2606691.0,438382.94,62.547916,87.35529,96.44286,7161571.0,37305400.0,30143828.0,40.14766,57.62499,64.02738,4596800.5,24608964.0,20012164.0,5109443.0,16051182.0,10941739.0,44.62499,37.585865,35.007256,89.700424,94.23914,95.90179,10270461.0,40245172.0,29974710.0,1179274.2,2460195.0,1280922.4,10.299576,5.7608566,4.098213,68.50537,73.95388,75.94981,7843683.5,31582276.0,23738592.0,38.159237,26.860184,22.721052,4369131.5,11470740.0,7101608.5,174597.28,316588.97,141991.94,69.84323,78.253654,81.3346,7996865.5,33418512.0,25421644.0,74.25455,84.66394,88.47717,8501949.0,36156050.0,27654100.0,1.5249023,0.741333,0.4542923,60.315865,72.39848,76.82465,6906007.0,30918038.0,24012032.0,3606051.8,11123092.0,7517040.5,31.494629,26.04612,24.050194
Algeria,2020,99.0,22.0,5.0,0.0,0.0,72.0,96.0,24.0,11.0,4.0,0.0,62.39411,84.62598,10.606129,4.767891,43201040.0,9641569.0,2166448.2,214960.12,35664.387,31393022.0,41918524.0,10242148.0,4565098.0,1533139.0,0.0,27111280.0,36771396.0,4608539.0,2071728.0,98.83426,24.199478,8.796722,0.99460304,0.17113693,65.83806,91.2816,23.776112,11.8183975,8.718399,0.0,55.68709,75.083176,16.051489,8.865334,11280397.0,2761995.0,1004009.4,113518.51,19532.625,7514392.5,10418378.0,2713674.0,1348886.8,995069.94,0.0,6355817.0,8569580.0,1832028.0,1011840.0,99.633026,21.473026,3.6282885,0.31662393,0.050351627,74.53171,98.32054,23.498419,10.038672,1.6794571,0.0,64.783455,88.02556,8.666248,3.3081954,31920644.0,6879574.5,1162439.0,101440.66,16131.764,23878630.0,31500148.0,7528474.0,3216211.5,538068.06,0.0,20755464.0,28201820.0,2776511.0,1059886.0,2843869.0,6680268.5,3836397.5,24.916824,15.374023,11.974442,79.4632,85.96547,88.28187,9069491.0,37353424.0,28283936.0,2.529979,0.7523917,0.11913556,288757.84,326926.72,38168.91,995069.94,1533140.5,538068.6,8.718399,3.5283813,1.6794586,9.394711,2.71163,0.3308173,1072260.4,1178248.4,105987.97,12.416454,3.6818473,0.5701889,1417145.6,1599824.0,182678.34,18.317362,5.570316,1.0292472,2090642.5,2420395.0,329752.44,63.569527,88.189674,96.96048,7255475.0,38319880.0,31064408.0,40.740658,57.95987,64.09413,4649914.0,25184526.0,20534618.0,5057631.0,16340384.0,11282753.0,44.31291,37.60589,35.216545,90.03754,94.43733,96.00474,10276388.0,41034590.0,30758206.0,1137060.6,2417071.8,1280010.8,9.962463,5.562668,3.9952621,65.83806,72.248146,74.53171,7514392.5,31393022.0,23878630.0,38.904324,27.56694,23.528059,4440325.0,11978294.0,7537970.5,133051.23,250624.8,117571.88,70.83615,78.5429,81.28839,8084847.5,34128196.0,26043352.0,74.52537,84.869675,88.55478,8505914.0,36877290.0,28371372.0,1.165741,0.57678986,0.36697388,59.929935,71.85627,76.104965,6840072.5,31222746.0,24382672.0,3899055.2,12058642.0,8159587.0,34.16194,27.751854,25.468292
Algeria,2021,100.0,24.0,5.0,0.0,0.0,71.0,97.0,23.0,11.0,3.0,0.0,62.36628,84.73937,11.022227,4.2384,43994504.0,10640295.0,2187965.0,153224.6,30238.691,31166244.0,42679850.0,10345607.0,4782085.5,1498121.5,0.0,27552154.0,37436136.0,4869396.0,1872439.0,99.19342,27.225174,8.818699,0.67743725,0.12914267,63.149548,91.67455,23.68443,11.992177,8.325445,0.0,55.997948,75.33326,16.501045,8.165694,11279253.0,3095765.8,1002771.5,77031.18,14684.772,7180715.5,10424285.0,2693149.0,1363626.8,946683.75,0.0,6367509.0,8566122.0,1876328.0,928518.0,99.720345,22.996706,3.612624,0.2322467,0.047410373,73.111015,98.319145,23.325686,10.419907,1.6808529,0.0,64.573555,87.99955,9.12326,2.8771915,32715254.0,7544529.5,1185193.6,76193.18,15553.921,23985530.0,32255562.0,7652458.0,3418458.8,551437.4,0.0,21184646.0,28870014.0,2993067.0,943920.0,2804847.2,6741835.5,3936987.8,24.66674,15.260628,12.00045,79.68238,85.7843,87.89924,9060659.0,37897764.0,28837102.0,2.4942603,0.69391227,0.06990817,283621.56,306556.34,22934.773,946684.0,1498121.6,551438.0,8.325447,3.3911057,1.6808548,9.386317,2.5534267,0.18513368,1067315.2,1128052.0,60736.805,12.172045,3.3897028,0.3457264,1384079.4,1497501.9,113422.46,17.697096,5.04215,0.65592164,2012331.2,2227519.5,215188.22,64.59114,89.01332,97.47809,7344638.5,39324276.0,31979636.0,41.331642,58.28266,64.15792,4699808.0,25748096.0,21048290.0,5003459.5,16625813.0,11622353.0,44.002052,37.63372,35.426445,90.37472,94.6321,96.10772,10276481.0,41806540.0,31530060.0,1094487.9,2371428.0,1276940.5,9.625282,5.367897,3.8922806,63.149548,70.54703,73.111015,7180715.5,31166244.0,23985530.0,39.64941,28.276823,24.335064,4508522.0,12492126.0,7983604.5,91715.91,183463.69,91746.56,71.834435,78.820564,81.241974,8168271.0,34821324.0,26653054.0,74.796196,85.07109,88.632385,8505052.0,37582680.0,29077628.0,0.8065796,0.4152832,0.27965546,59.54401,71.30789,75.38528,6770730.5,31502378.0,24731648.0,4190253.5,13011725.0,8821469.0,36.850452,29.452972,26.888985
Algeria,2022,100.0,24.0,5.0,0.0,0.0,71.0,97.0,23.0,11.0,3.0,0.0,62.4101,84.8041,10.984527,4.211376,44717960.0,10805272.0,2211938.5,154718.66,30547.57,31700748.0,43395756.0,10514625.0,4856984.0,1507469.4,0.0,28024148.0,38079776.0,4932407.0,1891043.0,99.19342,27.225174,8.818699,0.67743725,0.12914267,63.149548,91.67455,23.68443,11.992177,8.325445,0.0,55.997948,75.33326,16.501045,8.165694,11236814.0,3084118.0,998998.56,76741.35,14629.521,7153698.0,10385064.0,2683016.0,1358496.1,943121.9,0.0,6343551.0,8533892.0,1869269.0,925025.0,99.720345,22.996706,3.612624,0.2322467,0.047410373,73.111015,98.319145,23.325686,10.419907,1.6808529,0.0,64.573555,87.99955,9.12326,2.8771915,33481146.0,7721153.0,1212940.0,77976.92,15918.051,24547052.0,33010690.0,7831608.0,3498487.8,564347.0,0.0,21680596.0,29545884.0,3063138.0,966018.0,2794294.0,6823449.5,4029156.0,24.66674,15.1959,12.00045,79.68238,85.82629,87.89924,9026568.0,38538772.0,29512204.0,2.4942603,0.68152374,0.06990817,282554.44,306026.16,23471.695,943122.1,1507470.9,564347.6,8.325447,3.3571548,1.6808548,9.386317,2.5064085,0.18513368,1063299.5,1125458.2,62158.707,12.172045,3.3292701,0.3457264,1378871.9,1494949.6,116077.77,17.697096,4.955069,0.65592164,2004759.9,2224985.8,220225.95,64.59114,89.18137,97.47809,7317004.0,40045316.0,32728306.0,41.331642,58.399307,64.15792,4682125.0,26223174.0,21541048.0,4984634.0,16879078.0,11894442.0,44.002052,37.5899,35.426445,90.37472,94.6614,96.10772,10237816.0,42506024.0,32268204.0,1090369.9,2397203.8,1306834.8,9.625282,5.3386,3.8922806,63.149548,70.59793,73.111015,7153698.0,31700748.0,24547052.0,39.64941,28.198566,24.335064,4491558.5,12662066.0,8170507.0,91370.83,185266.23,93894.42,71.834435,78.86864,81.241974,8137538.0,35414564.0,27277024.0,74.796196,85.14179,88.632385,8473052.0,38231412.0,29758358.0,0.8065796,0.41259003,0.27965546,59.54401,71.38884,75.38528,6745256.0,32055892.0,25310636.0,4174487.8,13202477.0,9027987.0,36.850452,29.40207,26.888985
Bangladesh,2005,97.0,40.0,1.0,1.0,2.0,55.0,48.0,18.0,16.0,40.0,11.943557,14.60459,19.960527,65.25795,14.78152,136410000.0,57055664.0,1544022.8,1941935.0,2560661.5,77810310.0,68132430.0,25136824.0,22415900.0,55950188.0,16829976.0,20579708.0,28126896.0,91956670.0,20829022.0,96.09876,34.7175,1.4131091,1.6256096,2.2756295,59.968155,40.215908,16.18849,13.251925,44.692867,15.091224,10.775492,11.496125,71.58054,16.92333,99111784.0,35806012.0,1457414.8,1676577.9,2346978.2,61848360.0,41476812.0,16696054.0,13667418.0,46094140.0,15564385.0,11113339.0,11856567.0,73824830.0,17453934.0,98.731926,56.24985,0.22925915,0.70243514,0.5656405,42.252815,70.55996,22.343525,23.15806,26.089903,3.3501377,25.058374,43.069107,47.996696,8.934195,37298212.0,21249652.0,86607.81,265360.75,213683.47,15961955.0,26655618.0,8440771.0,8748480.0,9856050.0,1265590.1,9466366.0,16270327.0,18131836.0,3375093.0,91278770.0,112785704.0,21506930.0,88.503876,80.039474,56.930893,26.963982,32.443184,47.401897,27809394.0,45716532.0,17907136.0,0.0,0.0,0.0,0.0,0.0,0.0,61658524.0,72780160.0,11121640.0,59.784092,51.649155,29.44004,34.91741,35.11982,35.672405,36012188.0,49488250.0,13476057.0,10.775492,13.966908,22.679762,11113339.0,19681134.0,8567792.0,5.298496,11.332587,27.806204,5464621.5,15969042.0,10504422.0,0.0,1.8984395,7.0813513,0.0,2675140.5,2675140.5,0.0,0.637682,2.3786116,0.0,898574.25,898574.25,92022000.0,120332880.0,28310892.0,89.22451,85.39541,74.94163,94.68565,95.708954,98.50266,97654370.0,134865970.0,37211604.0,5480969.0,6046624.5,565653.0,5.3143463,4.291046,1.4973373,93.25699,93.94997,95.841866,96180904.0,132387336.0,36206428.0,95.12964,87.39357,66.27338,98112270.0,123148540.0,25036266.0,4023554.5,4502598.0,479043.6,61.66128,65.78217,77.03257,63594570.0,92695370.0,29100794.0,59.968155,55.21885,42.252815,61848360.0,77810310.0,15961955.0,3.9012375,3.1953125,1.268074,0.9691211,9.411121,32.458546,999506.3,13261455.0,12261949.0,41286976.0,63102280.0,21815304.0,40.031845,44.78115,57.747185
Bangladesh,2006,97.0,41.0,1.0,1.0,2.0,55.0,51.0,19.0,17.0,38.0,10.988668,15.323445,20.184063,65.09098,14.724958,138309870.0,58051412.0,1550639.0,1837731.2,2481217.2,78707820.0,72264150.0,26762988.0,23645512.0,54691668.0,15673009.0,21855650.0,28788292.0,92838500.0,21002034.0,96.286415,34.823895,1.3772637,1.5209842,2.1926012,60.085255,42.677303,17.299839,13.840585,43.34435,13.978347,11.5368805,11.496125,71.58054,16.92333,99542490.0,36001520.0,1423838.0,1572418.6,2266747.5,62117132.0,44120504.0,17884860.0,14308625.0,44810104.0,14451047.0,11927018.0,11884885.0,74001150.0,17495620.0,98.777534,56.182117,0.3230832,0.67600703,0.5464589,42.27233,71.708725,22.621061,23.78996,25.177773,3.1135044,25.2977,43.069107,47.996696,8.934195,38767390.0,22049894.0,126801.02,265313.66,214469.69,16590697.0,28143650.0,8878128.0,9336887.0,9881565.0,1221962.6,9928633.0,16903408.0,18837348.0,3506419.0,91496770.0,113840536.0,22343768.0,88.503876,79.81593,56.930893,28.83672,34.087524,47.918762,29811876.0,48618636.0,18806760.0,0.0,0.0,0.0,0.0,0.0,0.0,59261156.0,70364680.0,11103527.0,57.322697,49.33412,28.291275,36.594086,36.30682,35.550133,37831572.0,51783990.0,13952423.0,11.530466,14.558722,22.535501,11920387.0,20764934.0,8844548.0,6.0642304,12.070448,27.891527,6269302.0,17215938.0,10946637.0,0.018988118,2.2886105,8.267061,19630.23,3264218.2,3244588.0,0.0064150607,0.7647238,2.7621977,6631.9956,1090716.5,1084084.6,91454640.0,120773176.0,29318542.0,88.46312,84.67655,74.7023,94.90915,95.88471,98.45445,98118650.0,136759230.0,38640590.0,5263006.0,5869587.0,606583.75,5.090851,4.115288,1.5455475,93.43909,94.11244,95.88614,96598870.0,134231470.0,37632604.0,95.19191,87.23969,66.292625,98410970.0,124428950.0,26017984.0,3839165.8,4318953.0,479783.22,62.908318,66.92505,77.505585,65035660.0,95454420.0,30418752.0,60.085255,55.183674,42.27233,62117132.0,78707820.0,16590697.0,3.713585,3.0281067,1.2224655,1.0945033,9.732201,32.48491,1131515.6,13880924.0,12749410.0,41264524.0,63921004.0,22656480.0,39.914745,44.816326,57.72767
Bangladesh,2007,97.0,41.0,1.0,1.0,2.0,55.0,53.0,20.0,17.0,37.0,10.04499,16.044256,20.411388,64.92117,14.667436,140009870.0,58969080.0,1557072.5,1729401.8,2396664.0,79483720.0,76342550.0,28375530.0,24841476.0,53314960.0,14478440.0,23125538.0,29420146.0,93574740.0,21141044.0,96.47407,34.930443,1.3412677,1.4163588,2.1095731,60.202354,45.1387,18.424477,14.403587,41.99583,12.865471,12.3106365,11.496125,71.58054,16.92333,99789180.0,36130748.0,1387357.2,1465028.8,2182063.8,62271070.0,46689788.0,19057592.0,14898534.0,43438920.0,13307563.0,12733664.0,11891163.0,74040250.0,17504862.0,98.82314,56.1143,0.4169938,0.6495789,0.52727735,42.29185,72.85748,22.894388,24.430027,24.265642,2.876871,25.53307,43.069107,47.996696,8.934195,40220690.0,22838330.0,169715.08,264376.44,214600.11,17212640.0,29652750.0,9317939.0,9942939.0,9876035.0,1170876.9,10391873.0,17528982.0,19534494.0,3636187.0,91545110.0,114715790.0,23170682.0,88.503876,79.58861,56.930893,30.735113,35.7309,48.42746,31791256.0,51501064.0,19709814.0,0.0,0.0,0.0,0.0,0.0,0.0,56746484.0,67793390.0,11046913.0,54.8613,47.034344,27.142517,38.244118,37.44889,35.427864,39558290.0,53977310.0,14419022.0,12.288637,15.141383,22.3915,12710909.0,21824174.0,9113266.0,6.829965,12.801211,27.97685,7064661.5,18451148.0,11386484.0,0.06461847,2.7155514,9.452772,66838.94,3914085.2,3847246.5,0.02199948,0.9028725,3.1415696,22755.443,1301363.8,1278608.4,90702610.0,121010390.0,30307792.0,87.68936,83.95574,74.466934,95.1328,96.0571,98.40615,98401820.0,138452800.0,40050972.0,5034453.0,5683138.0,648691.3,4.8672028,3.9429016,1.5938492,93.62119,94.273254,95.93041,96838270.0,135881650.0,39043356.0,95.25418,87.08174,66.311874,98527380.0,125516090.0,26988710.0,3647092.8,4126060.8,478976.84,64.15974,68.06188,77.979,66364444.0,98101630.0,31737190.0,60.202354,55.14497,42.29185,62271070.0,79483720.0,17212640.0,3.5259323,2.8626175,1.176857,1.2198856,10.055634,32.51127,1261804.2,14493782.0,13231978.0,41165200.0,64652220.0,23487024.0,39.797646,44.85503,57.70815
Bangladesh,2008,97.0,41.0,1.0,1.0,2.0,55.0,55.0,21.0,18.0,36.0,9.1129265,16.765007,20.642187,64.74878,14.609035,141496460.0,59801756.0,1563392.0,1617467.8,2307371.5,80131320.0,80344450.0,29966836.0,25997718.0,51824724.0,13252137.0,24379894.0,30018138.0,94158530.0,21244650.0,96.66172,35.037144,1.3051213,1.3117334,2.0265448,60.319458,47.600098,19.564287,14.940934,40.64731,11.752594,13.094875,11.496125,71.58054,16.92333,99847380.0,36191856.0,1348133.8,1354963.9,2093333.1,62307390.0,49168840.0,20209062.0,15433338.0,41986908.0,12139921.0,13526439.0,11875000.0,73939600.0,17481068.0,98.86875,56.04639,0.510991,0.6231508,0.50809574,42.31137,74.00625,23.163506,25.07826,23.353512,2.6402378,25.764482,43.069107,47.996696,8.934195,41649104.0,23609906.0,215258.27,262506.3,214038.62,17823940.0,31175612.0,9757777.0,10564380.0,9837818.0,1112217.4,10853456.0,18143140.0,20218920.0,3763587.0,91420670.0,115403170.0,23982508.0,88.503876,79.35781,56.930893,32.65916,37.371918,48.92799,33735500.0,54346736.0,20611232.0,0.0,0.0,0.0,0.0,0.0,0.0,54126830.0,65076864.0,10950037.0,52.399902,44.75057,25.993752,39.894146,38.564934,35.30559,41208924.0,56081630.0,14872710.0,13.057054,15.719417,22.247757,13487371.0,22859382.0,9372012.0,7.5957,13.524428,28.062176,7846029.5,19667400.0,11821374.0,0.11024882,3.1600676,10.638482,113882.25,4595412.0,4481529.5,0.03782171,1.045591,3.516727,39068.19,1520512.1,1481444.0,89769230.0,121041420.0,31272192.0,86.90512,83.23499,74.23552,95.3566,96.225975,98.357765,98499240.0,139933070.0,41433850.0,4796433.5,5488236.5,691802.06,4.643402,3.774025,1.6422348,93.8033,94.43231,95.974686,96894744.0,137324700.0,40429956.0,95.31645,86.91998,66.33112,98457770.0,126400180.0,27942416.0,3448298.2,3924840.0,476545.75,65.41556,69.19219,78.45281,67571440.0,100620200.0,33048756.0,60.319458,55.102875,42.31137,62307390.0,80131320.0,17823940.0,3.3382797,2.698944,1.1312485,1.3452678,10.381072,32.537632,1389603.4,15096291.0,13706689.0,40988280.0,65289988.0,24301710.0,39.680542,44.897125,57.68863
